age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,R
40,4,1,1,0,0,40,0
20,10,1,1,0,0,25,0
40,7,0,0,0,0,40,0
18,8,1,0,0,0,20,0
20,10,1,1,3103,0,40,0
20,13,0,0,0,0,40,0
40,9,0,1,0,0,40,0
20,9,1,0,0,0,40,0
50,14,1,0,0,2267,40,1
40,10,1,0,0,0,40,0
30,13,1,1,7688,0,55,1
30,10,1,1,0,0,40,0
30,12,1,1,7688,0,60,1
60,13,1,1,0,0,50,0
20,9,1,1,0,0,48,0
30,9,0,0,0,0,41,0
17,6,1,0,0,0,20,0
20,9,1,1,0,0,40,0
30,7,1,0,0,0,40,0
40,14,1,0,0,0,50,1
50,4,1,1,0,0,45,0
20,9,0,0,0,0,40,0
40,13,1,1,0,0,40,0
20,13,1,0,0,0,40,0
20,12,1,0,0,0,40,0
17,6,1,0,0,0,40,0
30,9,1,1,0,0,45,0
30,13,1,1,0,0,40,0
40,9,1,1,0,0,40,0
20,10,1,1,0,0,46,0
50,4,1,0,0,0,30,0
30,13,1,1,0,1902,45,1
30,10,0,0,0,0,40,0
30,15,1,1,0,0,40,0
20,10,1,0,0,0,40,0
17,6,1,1,0,0,25,0
40,14,1,0,15024,0,30,1
50,9,1,1,0,0,40,0
40,14,1,1,0,0,50,1
30,11,1,0,2354,0,40,0
30,9,1,1,0,0,30,0
20,13,1,1,0,0,30,0
70,9,1,1,0,0,15,0
50,10,0,1,0,0,40,0
40,9,0,0,0,0,40,0
60,15,1,1,0,0,40,0
20,9,1,0,0,0,40,0
20,8,1,1,0,0,40,0
60,9,1,0,0,0,40,0
40,13,1,1,0,0,45,0
30,10,0,1,0,0,55,0
20,10,1,0,0,0,42,0
30,9,1,1,5013,0,40,0
30,10,1,1,0,0,17,0
50,10,1,1,0,0,40,0
40,14,1,1,99999,0,50,1
70,10,1,0,0,0,25,0
30,13,1,1,0,0,50,0
20,13,0,0,0,0,40,0
20,9,1,0,0,0,40,0
30,9,0,1,0,0,45,0
30,13,0,1,0,0,40,0
50,15,1,1,0,0,32,0
50,10,1,0,10520,0,30,1
50,2,1,1,0,0,40,0
20,13,1,1,0,0,50,0
20,10,0,1,0,0,20,0
30,9,0,0,0,0,35,0
30,11,1,0,0,0,40,0
70,15,1,1,0,1258,20,0
20,10,0,0,0,0,40,0
30,10,1,0,0,0,40,0
60,9,1,1,0,0,20,0
50,10,1,1,0,0,45,0
30,13,1,0,0,0,40,0
30,13,1,1,15024,0,60,1
20,13,1,1,7688,0,40,1
40,9,0,1,0,0,40,0
40,7,1,1,0,0,45,0
50,3,0,0,0,0,15,0
20,10,1,1,0,0,30,0
19,9,1,1,0,0,50,0
50,9,1,0,0,0,35,0
50,13,0,1,0,0,39,0
50,9,1,1,0,0,40,0
40,9,1,1,0,0,40,0
60,14,1,0,0,0,3,0
20,10,0,1,0,0,20,0
30,9,1,1,0,0,55,0
40,13,1,1,0,1977,40,1
20,9,0,0,0,0,20,0
20,10,1,1,0,0,38,0
30,14,1,0,0,0,38,0
30,13,1,1,0,0,40,0
30,9,1,1,0,0,50,0
30,10,0,1,7688,0,50,1
40,9,1,0,914,0,40,0
20,13,1,0,0,0,45,0
20,13,1,0,0,0,60,0
20,10,0,1,0,0,20,0
30,12,1,0,0,0,40,0
30,9,1,0,0,0,47,0
20,10,1,1,0,0,35,0
20,9,1,1,0,0,40,0
20,13,1,1,0,0,10,0
40,10,1,1,0,0,40,0
20,10,1,0,0,0,30,0
40,16,1,1,0,0,56,1
20,8,1,1,0,0,40,0
20,11,0,1,0,0,40,0
30,9,1,1,0,0,50,0
60,13,1,1,20051,0,45,1
20,6,1,1,0,0,30,0
40,12,1,1,0,0,50,0
20,9,1,1,0,0,40,0
20,10,1,1,0,0,40,0
50,10,1,1,0,0,45,0
70,10,1,1,0,0,40,0
40,13,1,1,0,0,55,0
20,13,1,1,0,0,20,0
40,7,1,1,0,0,55,0
30,15,0,1,0,1564,40,0
20,9,1,0,0,0,45,0
50,9,1,0,0,0,46,1
60,10,1,1,0,0,20,0
30,9,1,0,0,0,20,0
30,9,0,1,0,0,40,0
30,10,0,1,0,1974,40,0
20,10,0,1,0,0,55,0
50,10,1,1,0,1902,40,1
30,9,1,1,0,1902,50,1
40,13,0,1,0,0,48,1
40,10,1,0,0,0,52,0
20,10,1,0,0,0,40,0
30,10,1,1,7298,0,40,1
40,9,1,0,0,0,40,0
60,10,1,1,0,0,40,0
50,9,1,0,0,0,40,0
17,7,1,0,0,0,20,0
20,8,1,1,0,0,45,0
60,9,1,0,0,0,8,0
50,9,1,1,0,0,44,0
50,13,1,0,0,0,55,1
40,15,0,0,0,0,40,1
30,9,1,1,0,0,55,0
30,13,1,1,0,0,65,0
20,15,1,1,0,0,70,0
40,10,1,1,0,0,40,0
20,9,0,1,0,0,40,0
20,10,1,1,0,0,40,0
40,10,1,1,0,0,40,0
50,9,1,1,0,0,40,0
50,11,1,1,3103,0,40,0
50,13,1,0,0,0,50,1
20,9,1,1,0,0,40,0
70,9,1,1,0,2467,52,0
40,9,1,0,0,0,40,0
50,4,1,1,0,0,40,0
30,13,1,0,0,0,44,0
70,10,1,1,0,0,15,0
30,10,1,1,15024,0,50,1
20,11,1,0,0,0,40,0
30,13,1,0,0,1340,42,0
40,13,1,1,0,1876,40,0
20,9,1,0,0,0,40,0
20,9,1,1,0,0,40,0
40,13,0,1,0,0,40,0
20,9,1,1,0,0,40,0
40,15,1,1,0,1977,50,1
40,14,1,1,0,0,40,0
40,13,1,1,0,0,40,0
20,6,1,1,0,0,40,0
20,10,1,0,0,0,43,0
40,12,1,0,0,0,24,0
20,13,1,1,0,0,20,0
30,9,1,1,0,0,40,0
50,10,0,0,0,0,40,0
30,11,1,0,0,0,45,0
20,16,1,1,0,0,77,1
20,12,1,1,0,0,40,0
50,12,1,1,0,0,40,0
20,10,1,0,0,0,20,0
70,10,1,1,0,0,20,0
30,9,1,1,0,0,80,0
30,9,1,1,0,0,60,0
20,9,1,0,0,0,40,0
30,9,1,1,0,0,45,0
20,10,1,0,0,0,38,0
20,10,1,1,0,0,60,0
30,10,0,1,0,0,40,0
40,16,1,1,0,0,60,1
60,9,1,1,0,0,20,0
40,10,1,1,0,0,40,0
30,13,1,1,15024,0,40,1
40,12,1,1,0,0,40,0
40,9,1,1,15024,0,60,1
40,10,1,1,0,0,50,0
40,16,1,0,0,1902,52,1
20,13,0,0,0,1590,40,0
20,10,1,1,0,0,20,0
70,14,1,1,2050,0,20,0
50,10,1,1,0,0,35,0
20,9,1,1,0,0,40,0
50,10,1,1,0,0,40,0
30,10,1,0,8614,0,40,1
20,10,1,1,0,0,30,0
60,9,1,1,9386,0,12,1
30,14,1,1,0,0,40,0
20,7,1,1,0,0,40,0
18,10,1,1,0,0,48,0
40,10,1,1,0,0,45,0
40,9,1,1,0,0,40,0
30,13,1,0,0,1977,45,1
40,10,0,1,0,0,45,0
30,9,1,1,0,1887,45,1
20,9,1,1,0,0,40,0
40,12,1,1,0,0,40,0
70,10,1,0,0,0,20,0
30,9,1,1,0,0,50,0
40,9,1,0,0,1504,35,0
19,6,1,1,0,0,40,0
40,9,0,1,0,0,40,0
20,6,1,1,0,0,48,0
50,9,1,1,0,0,35,0
30,7,1,1,0,0,48,0
30,9,1,0,0,1594,30,0
40,10,1,1,0,0,38,0
19,10,1,1,0,0,25,0
30,13,1,1,0,0,45,0
30,10,0,0,0,0,40,0
60,4,1,1,0,0,30,0
20,9,1,0,0,0,40,0
50,9,1,0,0,0,38,0
30,11,1,1,0,0,50,0
20,10,1,1,0,0,60,0
50,9,1,0,0,0,48,1
20,9,1,0,0,0,50,0
40,13,0,0,2977,0,40,1
20,8,0,1,0,0,25,0
40,14,1,1,0,0,18,0
20,10,1,1,0,0,40,0
60,9,1,1,0,0,40,0
20,11,1,1,0,0,60,0
20,10,1,1,0,0,40,0
30,11,1,1,0,0,55,0
60,13,1,1,0,0,50,0
30,9,0,1,0,0,40,0
40,11,1,1,0,0,50,0
20,9,1,1,0,0,40,0
60,9,1,1,0,0,40,0
50,13,1,1,0,0,40,0
20,3,1,0,0,0,40,0
40,9,1,1,0,0,44,0
20,13,1,1,0,0,40,0
20,10,1,0,0,0,40,0
30,9,1,0,0,0,40,0
20,9,1,0,0,1594,26,0
20,10,0,1,0,0,40,0
20,13,1,1,0,0,40,0
40,9,0,1,0,0,70,0
50,13,1,1,0,0,45,0
20,10,1,1,0,0,20,0
20,10,0,0,0,0,40,0
20,13,1,1,0,0,40,0
40,9,1,0,0,0,40,0
30,5,1,0,0,0,40,0
18,10,1,0,0,0,40,0
30,10,1,0,0,0,65,0
40,16,1,1,0,0,40,1
40,14,1,0,0,0,40,1
20,9,1,1,0,0,44,0
30,9,1,1,0,0,65,0
60,9,1,0,0,0,40,0
30,10,1,1,0,0,40,0
30,9,1,1,0,0,45,0
40,10,1,1,0,0,50,0
40,13,1,1,0,0,40,0
18,9,1,0,0,1602,20,0
40,13,1,1,0,0,40,0
40,9,0,1,0,0,40,0
40,9,1,1,0,0,40,0
40,10,1,0,0,0,24,0
20,6,0,0,0,0,40,0
30,9,1,0,0,0,20,0
20,9,1,0,0,0,30,0
20,9,1,1,0,0,40,0
19,10,1,0,0,0,40,0
40,9,0,1,0,0,40,0
40,10,1,1,0,0,45,0
30,9,0,1,0,0,40,0
70,9,1,1,0,0,25,0
40,10,1,1,0,0,40,0
40,10,1,0,0,0,40,0
20,9,1,1,0,0,45,0
40,12,1,1,0,0,45,0
30,11,1,0,0,0,2,0
20,10,1,0,0,0,20,0
30,13,1,1,27828,0,45,1
40,10,1,1,0,0,40,0
30,10,1,0,0,0,40,0
30,10,1,1,0,0,50,0
40,13,1,1,0,0,40,0
30,6,1,1,0,0,40,0
30,10,1,0,0,0,40,0
30,9,1,0,0,0,35,0
20,11,1,1,0,0,30,0
50,10,0,0,0,0,40,0
40,15,1,1,15024,0,40,1
30,6,0,1,0,0,40,0
40,10,1,1,0,1887,50,1
20,9,1,1,0,0,40,0
40,7,1,1,0,0,15,0
50,10,1,0,0,0,40,1
40,12,1,0,0,0,40,0
30,9,1,1,5013,0,40,0
30,11,1,1,3103,0,60,0
40,9,0,0,0,0,38,0
40,6,1,0,0,0,48,0
40,9,1,1,0,0,20,0
30,10,1,0,0,0,56,1
18,9,1,0,0,0,27,0
40,9,1,1,0,0,40,0
20,12,1,1,4064,0,40,0
18,10,1,1,0,0,20,0
30,13,1,0,0,0,40,0
50,6,1,1,0,0,35,0
20,9,1,1,0,0,45,0
20,11,1,1,0,0,40,0
40,9,1,1,0,0,48,0
40,9,1,1,0,0,40,0
60,10,1,1,0,0,40,0
40,10,1,0,0,0,35,0
30,16,1,1,0,0,45,1
20,13,1,0,0,0,40,0
30,9,0,0,0,0,40,0
50,9,1,1,5178,0,72,1
20,13,1,1,0,0,55,0
30,10,1,1,0,0,40,0
20,10,1,0,0,0,32,0
50,9,1,1,0,0,40,0
50,13,1,1,0,0,60,0
30,9,0,0,0,0,30,0
30,9,1,1,0,0,40,0
50,9,1,1,0,0,40,0
50,16,1,1,0,0,40,1
50,5,0,0,0,0,40,0
30,15,1,1,0,1977,60,1
30,10,1,1,4386,0,50,0
40,13,1,0,0,0,40,1
40,7,1,0,0,0,37,0
40,10,1,1,0,0,56,0
50,9,1,0,0,0,43,0
20,9,1,1,0,0,45,0
30,10,1,0,0,0,45,0
50,9,1,0,0,0,35,0
20,9,1,1,0,0,42,0
20,9,1,1,0,0,40,0
17,7,1,1,0,0,10,0
50,4,1,0,0,0,10,0
20,11,1,0,0,0,40,0
40,11,1,1,0,0,40,0
17,6,1,1,0,0,40,0
20,9,0,0,0,0,40,0
20,9,0,1,0,0,40,0
50,9,1,1,0,0,40,0
40,9,1,1,0,0,40,0
30,12,1,1,0,0,40,0
30,10,1,1,0,0,50,0
20,10,1,1,0,0,60,0
30,13,1,0,0,0,60,1
40,14,1,0,0,0,40,1
20,9,1,1,0,0,40,0
20,14,0,1,0,0,20,0
40,13,1,1,0,0,60,0
60,9,1,0,1848,0,40,0
40,10,1,1,0,0,60,0
50,9,1,1,0,0,40,0
30,10,0,0,0,0,40,0
60,9,1,1,0,0,3,0
20,10,1,0,0,0,30,0
40,9,1,1,0,0,40,0
50,9,1,1,0,0,35,0
30,4,1,1,0,0,35,0
20,9,1,0,0,0,40,0
50,4,1,1,0,0,40,0
20,13,0,1,0,0,60,0
20,10,0,1,0,0,40,0
30,10,1,1,0,0,84,0
40,13,0,1,0,0,40,0
17,7,1,0,0,0,30,0
20,13,1,1,0,0,50,0
40,10,1,0,0,0,40,0
20,10,0,1,0,0,40,0
70,7,1,1,0,0,40,0
60,13,1,0,0,0,40,0
30,15,1,1,0,0,55,1
60,13,1,1,0,0,50,0
50,16,1,1,0,0,50,0
20,9,1,1,0,0,40,0
30,6,1,1,0,0,60,0
40,9,1,1,0,0,45,0
40,16,1,1,99999,0,50,1
30,10,1,1,0,0,40,0
30,10,1,0,0,0,40,0
30,5,1,0,0,0,25,0
20,10,1,0,0,0,20,0
30,13,1,0,0,0,40,0
40,9,1,1,0,0,40,0
50,10,1,0,0,0,20,0
50,10,1,1,0,0,54,0
20,13,0,0,0,0,40,0
19,9,1,1,0,0,40,0
18,9,1,0,0,0,20,0
50,14,1,0,6849,0,60,1
40,10,1,1,0,0,70,0
60,15,1,1,0,0,5,0
40,13,1,1,0,0,46,0
50,13,1,1,0,0,50,0
50,10,1,1,0,0,40,0
40,13,1,1,0,0,40,0
20,10,1,0,0,0,40,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
20,13,1,1,0,0,40,0
40,4,1,1,0,0,40,0
30,12,1,1,0,0,55,0
50,4,1,1,0,0,35,0
50,4,1,1,0,0,40,0
50,2,1,1,0,0,40,0
20,10,1,1,0,0,40,0
30,9,1,1,0,0,35,0
40,6,0,1,0,0,40,0
50,14,1,1,0,0,50,0
19,9,1,0,0,0,25,0
40,14,0,1,0,0,40,0
30,9,1,0,0,0,35,0
20,9,1,1,0,0,40,0
60,9,0,1,0,0,40,0
19,10,1,1,0,0,40,0
20,9,1,1,0,0,50,0
20,11,1,1,0,1504,40,0
30,13,1,0,0,0,50,1
20,11,1,1,0,0,40,0
40,9,1,0,0,0,38,0
70,13,1,1,0,0,3,0
40,10,1,1,0,0,45,0
20,9,1,1,0,0,40,0
30,14,1,1,0,1887,40,1
50,9,0,1,0,0,45,0
60,10,1,1,0,0,48,0
20,10,1,1,0,0,40,0
17,6,1,1,0,0,15,0
20,10,1,1,0,0,16,0
20,13,1,1,0,0,20,0
30,13,1,1,0,0,30,0
20,9,1,0,0,0,36,0
40,13,1,1,0,0,45,0
40,10,1,1,0,0,40,0
50,9,1,1,0,0,60,0
50,13,1,1,0,0,80,0
60,14,1,1,0,0,60,0
50,14,1,1,0,0,40,0
40,9,1,0,0,0,40,0
30,9,1,1,0,0,50,0
20,6,1,1,0,0,25,0
20,9,0,1,0,0,50,0
30,13,1,1,7298,0,50,1
30,10,0,1,0,0,40,0
20,9,1,1,0,0,40,0
40,11,1,1,0,0,40,0
30,13,1,1,7688,0,40,1
20,9,1,1,0,0,40,0
20,8,0,0,0,0,20,0
60,16,1,0,3273,0,40,0
40,9,1,1,0,0,60,0
60,16,1,1,0,1902,50,1
40,9,1,0,0,0,40,0
40,9,1,1,0,0,24,0
40,10,0,1,0,0,40,0
50,14,1,1,15024,0,40,1
70,11,1,1,0,0,20,0
40,14,1,1,0,0,40,0
50,9,1,1,0,0,40,0
30,13,1,1,0,2415,60,1
40,9,1,0,0,0,25,0
40,9,1,1,0,0,40,0
20,9,1,1,0,0,30,0
20,13,1,1,0,0,40,0
60,13,1,1,0,0,20,0
40,14,1,1,0,0,55,0
30,13,1,1,0,0,45,0
20,11,1,0,0,0,5,0
20,10,0,1,0,0,40,0
20,13,1,1,0,0,50,0
19,7,1,0,0,0,40,0
20,9,1,1,0,0,50,0
50,9,1,0,0,0,40,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
30,13,1,1,0,0,40,0
20,10,1,1,0,0,40,0
40,10,1,1,0,0,43,0
20,14,0,1,0,0,20,0
40,13,1,1,0,0,44,0
30,6,1,1,0,0,40,0
40,9,0,0,0,0,40,0
40,10,1,1,0,0,40,0
20,12,1,0,0,0,40,0
70,9,1,1,2228,0,32,0
20,9,1,0,0,0,25,0
40,10,0,1,0,0,40,0
20,10,1,1,0,0,40,0
30,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
40,6,0,1,0,0,40,0
20,12,1,1,0,0,55,0
50,9,1,1,0,0,50,0
19,10,1,0,0,0,20,0
40,14,1,1,0,0,38,0
50,9,1,1,0,0,40,0
18,6,1,0,0,0,15,0
50,9,1,0,0,0,50,0
20,7,1,1,0,0,40,0
40,13,1,1,0,0,40,0
40,10,1,0,0,0,40,0
40,5,1,1,0,0,40,0
20,9,1,1,0,0,40,0
60,6,1,1,0,0,2,0
20,12,1,0,0,0,20,0
20,10,1,1,0,0,40,0
70,10,1,1,0,0,4,0
40,14,1,1,0,0,50,1
17,6,1,1,0,0,26,0
30,12,1,0,0,0,30,0
40,9,1,0,0,0,40,0
20,10,1,0,0,0,43,0
30,9,1,1,0,0,40,0
30,10,1,0,0,0,20,0
50,10,1,1,0,0,40,0
17,7,1,1,0,0,20,0
30,10,1,0,0,0,30,0
20,11,0,0,0,0,40,0
50,13,1,1,0,0,40,0
60,9,1,1,0,0,18,0
60,15,1,1,0,0,16,0
50,13,1,1,0,0,40,0
40,9,1,1,0,0,72,0
50,9,1,1,0,0,40,0
30,7,0,1,0,0,40,0
50,10,1,1,0,0,20,0
50,2,0,1,0,0,65,0
30,11,1,0,0,0,40,0
40,13,1,1,0,0,60,0
60,10,1,0,0,0,40,0
30,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
30,14,0,0,0,0,35,0
20,9,1,1,0,0,35,0
30,10,1,0,4650,0,72,0
40,10,1,0,0,0,20,0
20,10,1,0,4416,0,25,0
30,10,1,1,0,0,40,0
60,10,1,1,0,0,40,0
20,10,0,0,0,0,25,0
50,14,1,0,0,0,40,1
60,7,1,1,0,0,30,0
30,12,1,1,0,0,40,0
20,7,0,0,0,0,40,0
20,10,1,1,0,0,45,0
40,11,1,1,0,0,40,0
60,12,1,0,0,0,1,1
50,10,1,1,0,0,75,0
20,14,1,1,0,0,55,0
40,10,1,0,0,0,30,0
20,13,1,1,0,0,25,0
30,9,1,1,0,1628,40,0
40,11,1,1,3908,0,40,0
30,10,1,1,0,2051,45,0
20,10,1,0,0,0,30,0
19,9,1,0,0,0,15,0
70,4,1,0,0,0,15,0
20,13,1,1,0,0,50,0
20,10,1,1,0,0,50,0
60,4,1,1,0,0,40,0
20,9,1,1,0,0,30,0
30,6,1,1,0,0,40,0
70,6,1,1,0,0,12,0
40,9,1,0,0,0,50,0
40,13,1,1,0,0,55,0
30,9,1,1,0,0,50,0
30,10,1,1,0,0,50,0
30,15,1,1,0,0,40,0
20,9,1,0,0,0,40,0
20,10,1,0,0,0,40,0
20,10,1,1,0,0,40,0
60,9,0,0,0,0,20,0
30,9,1,1,5178,0,45,1
30,9,1,0,0,0,40,0
50,6,1,1,0,0,38,0
20,9,1,1,0,0,36,0
30,13,1,1,0,0,40,0
20,9,0,1,0,0,40,0
30,13,0,0,0,0,40,0
30,9,1,1,0,0,40,0
20,9,1,0,0,0,30,0
20,4,1,1,0,0,48,0
70,9,1,0,0,0,20,0
60,9,1,1,0,0,20,0
50,9,1,1,0,0,40,0
30,9,0,0,0,0,35,0
40,9,1,0,0,0,30,0
30,9,1,1,0,0,25,0
40,14,1,0,0,0,55,1
20,14,1,0,0,0,40,0
30,7,1,0,0,0,40,0
50,9,1,0,3137,0,40,0
17,4,0,1,0,0,40,0
20,13,1,1,0,0,50,0
30,13,1,1,0,0,40,0
50,9,1,1,0,0,70,0
50,5,1,0,99999,0,37,1
60,14,1,0,0,0,40,1
50,9,1,1,0,0,40,0
40,13,1,1,0,0,40,0
20,9,1,1,0,0,41,0
50,9,1,1,0,1977,35,1
40,9,1,1,0,1504,50,0
20,10,1,0,0,0,40,0
30,9,1,1,0,0,50,0
19,9,1,0,0,0,13,0
20,10,1,0,0,0,40,0
30,11,1,1,0,0,50,0
30,3,1,0,0,0,40,0
40,9,1,1,0,0,40,0
60,5,1,1,0,0,15,0
40,10,1,1,0,0,40,0
30,13,1,1,0,1977,50,1
60,9,1,0,15831,0,40,1
30,5,0,0,0,0,24,0
30,13,1,0,0,0,50,1
40,9,0,1,0,0,40,0
20,12,1,1,0,0,45,0
30,10,1,1,0,0,40,0
20,13,1,0,0,0,16,0
50,9,1,1,0,0,50,0
20,10,1,1,0,0,40,0
20,7,1,0,0,0,40,0
40,9,1,1,0,0,40,0
40,10,1,0,0,0,40,0
30,9,1,1,0,0,40,0
20,13,1,1,0,0,30,0
20,9,1,0,0,0,40,0
30,10,0,0,3887,0,40,0
50,10,0,0,0,0,40,0
40,10,1,1,0,0,50,0
40,13,1,0,7688,0,40,1
20,9,1,1,0,0,26,0
50,9,1,1,0,0,50,0
50,6,0,1,0,0,40,0
20,13,1,1,0,0,40,0
40,5,1,1,0,0,40,0
20,9,1,1,0,0,40,0
40,9,0,0,0,0,40,0
30,13,1,1,0,0,40,0
60,9,1,1,0,0,40,0
40,6,1,1,0,0,40,0
30,13,1,1,0,0,60,0
30,9,1,0,0,0,40,0
50,9,1,0,0,0,40,0
50,11,1,0,0,0,20,0
70,9,1,1,0,2377,45,0
19,8,0,1,0,0,20,0
40,9,1,1,0,0,40,0
30,9,1,1,0,0,44,0
17,7,1,0,0,0,20,0
40,13,0,1,0,0,40,0
60,14,1,1,7298,0,60,1
20,13,1,0,0,0,40,0
20,9,1,1,0,0,40,0
60,10,1,1,0,0,40,0
20,13,1,0,0,0,40,0
30,9,1,1,0,0,40,0
30,14,1,1,0,1977,48,1
20,10,1,1,0,0,65,0
50,14,1,1,0,1887,44,1
40,11,1,0,0,0,40,0
20,10,1,1,0,0,35,0
30,10,1,1,0,0,40,0
40,9,1,0,0,0,40,0
40,7,0,1,0,0,40,0
19,9,1,1,0,0,30,0
30,5,1,1,0,0,40,0
30,7,1,1,0,0,40,0
50,9,1,1,0,0,56,0
50,13,0,1,0,0,40,0
50,9,1,0,0,0,40,0
40,10,1,1,0,0,45,0
30,9,1,1,0,0,50,0
50,9,0,0,0,0,40,0
30,9,1,1,0,0,40,0
17,7,1,0,0,0,12,0
30,10,1,0,0,0,40,0
19,10,1,1,0,0,14,0
20,9,1,1,0,0,40,0
20,12,1,0,0,0,40,0
30,9,1,1,0,0,45,0
20,10,1,1,0,0,40,0
30,9,1,1,0,1590,40,0
50,9,1,1,0,0,48,0
20,9,0,1,0,1719,25,0
20,9,1,1,0,0,40,0
30,14,1,1,0,0,60,0
50,13,1,1,99999,0,50,1
30,10,1,1,0,0,25,0
70,2,0,0,0,0,16,0
50,7,0,0,0,0,40,0
50,9,1,1,0,0,40,0
40,10,1,0,0,0,50,1
50,14,1,0,0,0,35,1
30,11,1,0,0,0,24,0
40,9,1,1,0,0,40,0
30,13,1,0,0,0,40,0
40,13,1,1,0,0,48,0
60,14,1,1,0,0,28,0
20,9,1,1,0,0,40,0
50,10,1,1,99999,0,50,1
40,13,1,1,0,1902,50,1
40,13,1,1,0,0,45,0
20,10,1,1,2597,0,50,0
20,10,0,0,0,0,40,0
60,13,1,1,0,0,40,0
20,9,1,1,3103,0,40,0
30,6,0,1,0,0,40,0
20,10,1,0,0,0,40,0
30,9,1,1,0,0,70,0
20,10,1,0,0,0,12,0
30,10,1,1,0,0,60,0
20,10,0,1,0,0,40,0
30,9,1,1,0,0,40,0
30,7,1,0,0,0,84,0
19,8,1,1,0,0,40,0
30,13,1,0,0,0,40,0
20,10,1,1,0,0,75,0
50,5,1,1,0,0,40,0
20,12,1,1,0,0,40,0
20,10,1,0,0,0,20,0
30,6,1,0,0,0,36,0
20,10,0,0,0,0,12,0
20,10,1,0,2176,0,40,0
40,13,1,1,0,0,40,0
40,10,1,0,0,0,40,0
50,14,1,1,5013,0,40,0
50,11,1,1,5013,0,40,0
20,7,1,1,7688,0,40,1
40,8,1,1,0,0,10,0
20,9,0,1,0,0,40,0
20,10,0,0,0,0,40,0
30,13,1,1,0,0,40,0
20,13,1,1,0,0,65,0
50,9,1,1,4064,0,55,0
20,9,1,0,0,0,30,0
40,10,0,1,0,0,55,0
20,10,1,0,0,0,10,0
30,9,1,1,0,0,50,0
50,10,1,1,0,0,45,0
20,11,1,1,0,0,90,0
50,14,1,1,0,0,40,0
50,9,1,0,0,0,40,0
20,10,0,1,0,0,14,0
30,12,1,1,0,0,50,1
30,9,1,1,0,0,40,0
30,11,1,1,0,0,40,0
40,10,1,0,0,0,36,0
40,15,1,1,0,2444,45,1
20,10,1,1,0,0,25,0
20,14,1,0,2597,0,31,0
40,15,1,1,0,0,40,0
20,9,0,0,0,0,40,0
40,13,1,1,15024,0,50,1
30,10,1,1,0,0,50,0
50,9,1,1,0,0,70,0
40,13,0,1,0,0,35,1
30,15,0,0,0,0,40,1
50,9,1,1,0,0,84,0
30,9,1,1,3103,0,40,0
30,14,0,1,15024,0,40,1
30,10,1,0,0,0,40,0
20,13,1,1,0,0,40,0
50,13,1,1,0,1887,50,1
50,6,1,1,0,0,40,0
40,14,1,0,0,1741,35,0
70,9,1,1,0,0,40,0
40,9,1,1,0,0,99,0
30,9,1,1,0,0,40,0
40,9,1,0,0,0,40,0
40,3,0,1,0,0,40,0
30,13,1,1,0,0,50,0
20,10,1,1,0,0,25,0
40,4,1,1,0,0,40,0
30,9,1,1,0,0,40,0
50,12,1,1,2407,0,99,0
20,9,1,1,0,0,48,0
20,10,1,1,0,0,55,0
70,4,1,1,0,0,40,0
40,9,1,1,0,0,55,0
20,6,1,0,0,0,40,0
40,9,1,1,0,0,48,0
40,9,1,1,2885,0,40,0
60,9,1,0,20051,0,40,1
20,9,1,0,0,0,40,0
30,16,1,1,0,0,50,1
60,9,1,1,0,0,30,0
30,13,1,1,0,0,60,0
50,9,1,1,0,1848,40,1
30,10,0,1,0,0,40,0
30,10,1,1,15024,0,40,1
20,13,1,1,0,0,40,0
60,9,0,1,0,0,40,0
30,12,0,1,0,0,38,0
40,13,1,0,0,0,70,1
50,10,1,1,0,0,60,0
30,7,1,1,0,0,40,0
40,9,0,1,4386,0,40,0
30,13,1,0,0,0,72,1
50,9,1,1,0,0,50,0
50,10,1,0,0,0,40,1
50,13,1,1,10520,0,40,1
30,13,1,1,0,0,65,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
17,7,1,1,0,0,20,0
40,9,1,0,0,0,20,0
50,11,1,1,0,0,40,0
20,9,1,1,0,0,70,0
20,9,1,0,0,0,40,0
19,6,1,0,0,0,35,0
19,10,0,0,0,0,40,0
20,13,1,0,0,0,40,0
20,9,1,1,0,0,40,0
40,9,1,1,0,0,60,0
30,9,1,1,0,0,40,0
30,10,1,1,0,0,40,0
60,9,1,1,0,0,20,0
60,13,1,1,0,0,4,0
50,3,1,0,0,0,24,0
30,13,1,0,0,0,25,0
40,9,1,1,0,0,60,0
30,15,1,1,0,0,45,1
30,9,1,1,0,1887,40,1
20,10,1,1,0,0,45,0
50,4,1,1,0,0,20,0
30,3,0,1,0,0,40,0
20,9,1,0,0,0,40,0
30,13,1,1,0,0,50,0
30,9,1,0,0,0,40,0
30,9,1,1,0,1848,50,1
20,11,0,0,0,0,30,0
30,10,1,0,0,0,45,0
20,9,0,0,0,0,40,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,60,0
20,9,0,1,0,0,40,0
30,8,1,1,0,0,40,0
30,9,1,1,0,0,49,0
30,13,0,1,0,0,40,0
30,9,1,1,0,0,50,0
