age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,R
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,1848,70,United-States,1
20,Private,9,Separated,Craft-repair,Own-child,1,1,0,0,40,Mexico,0
30,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,0,1,0,0,19,India,1
40,Federal-gov,9,Separated,Exec-managerial,Not-in-family,0,0,0,0,40,United-States,0
50,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,50,United-States,1
40,Private,13,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
40,Private,10,Married-spouse-absent,Adm-clerical,Not-in-family,1,0,0,0,40,United-States,0
20,Private,10,Never-married,Transport-moving,Own-child,1,1,0,0,20,United-States,0
40,Local-gov,9,Married-civ-spouse,Other-service,Husband,1,1,0,0,40,United-States,0
20,Private,13,Never-married,Prof-specialty,Not-in-family,1,0,0,0,40,United-States,0
20,Private,10,Never-married,Adm-clerical,Own-child,0,0,0,0,40,Vietnam,0
30,Private,12,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,40,United-States,1
30,Private,11,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
50,Self-emp-inc,14,Married-civ-spouse,Sales,Husband,1,1,0,0,40,United-States,1
20,Private,6,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
30,Private,9,Never-married,Craft-repair,Own-child,1,1,0,0,40,United-States,0
30,Private,9,Never-married,Handlers-cleaners,Other-relative,1,1,0,0,40,United-States,0
50,Local-gov,8,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
20,Private,10,Never-married,Sales,Own-child,0,0,0,0,20,United-States,0
30,Private,16,Married-spouse-absent,Prof-specialty,Not-in-family,0,1,0,0,60,China,1
40,Self-emp-inc,13,Married-civ-spouse,Adm-clerical,Wife,1,0,0,0,35,?,1
40,Private,10,Married-civ-spouse,Sales,Husband,1,1,0,0,50,United-States,1
20,?,7,Never-married,?,Unmarried,1,0,0,0,40,United-States,0
40,Private,11,Separated,Machine-op-inspct,Not-in-family,0,0,0,0,40,United-States,0
30,Federal-gov,11,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
20,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,1,1,0,0,30,United-States,0
50,State-gov,11,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
30,Private,13,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
30,Private,8,Divorced,Protective-serv,Own-child,1,1,0,0,54,Mexico,0
50,Private,9,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
60,?,14,Married-civ-spouse,?,Husband,1,1,0,0,30,United-States,1
18,Private,7,Never-married,Other-service,Own-child,1,1,0,0,20,Scotland,0
40,Local-gov,12,Married-civ-spouse,Exec-managerial,Husband,0,1,0,0,50,United-States,1
40,Private,10,Married-civ-spouse,Prof-specialty,Husband,1,1,5178,0,38,United-States,1
18,Private,7,Never-married,Other-service,Own-child,1,1,1055,0,20,United-States,0
30,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
17,Private,7,Never-married,Prof-specialty,Own-child,1,0,0,0,20,United-States,0
30,Private,9,Divorced,Machine-op-inspct,Not-in-family,1,0,0,0,38,United-States,0
50,Private,10,Never-married,Prof-specialty,Not-in-family,1,1,0,0,37,United-States,0
40,State-gov,13,Never-married,Exec-managerial,Not-in-family,1,1,0,0,45,United-States,0
50,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
50,Private,14,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,47,United-States,1
40,Private,9,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,7,United-States,0
40,Private,11,Married-civ-spouse,Prof-specialty,Wife,1,0,15024,0,60,United-States,1
20,?,9,Never-married,?,Own-child,0,1,0,1602,30,United-States,0
40,Private,12,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
40,Private,9,Never-married,Transport-moving,Unmarried,0,0,0,0,38,United-States,0
50,Private,1,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,60,United-States,0
20,Private,10,Never-married,Sales,Own-child,1,0,0,0,40,United-States,0
40,Private,12,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,60,United-States,1
20,Private,10,Never-married,Sales,Own-child,1,1,0,0,36,Iran,0
40,Self-emp-not-inc,16,Never-married,Prof-specialty,Not-in-family,1,0,0,0,45,United-States,0
60,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,1,1,20051,0,25,United-States,1
30,Private,9,Divorced,Transport-moving,Not-in-family,1,1,0,0,40,United-States,0
30,Private,9,Never-married,Sales,Not-in-family,1,0,0,0,33,United-States,0
30,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
40,Private,13,Married-civ-spouse,Sales,Wife,1,0,0,0,40,Puerto-Rico,1
50,Private,9,Married-civ-spouse,Transport-moving,Husband,0,1,0,0,45,United-States,1
50,Self-emp-inc,15,Divorced,Prof-specialty,Not-in-family,1,1,27828,0,60,United-States,1
30,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,45,United-States,1
30,Federal-gov,10,Never-married,Exec-managerial,Not-in-family,1,1,0,0,40,United-States,0
60,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,1,1,0,0,40,United-States,1
30,Private,15,Married-civ-spouse,Prof-specialty,Husband,1,1,0,1977,60,United-States,1
20,Private,9,Never-married,Other-service,Own-child,1,0,0,0,30,United-States,0
70,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,1,1,0,0,35,United-States,1
50,Private,10,Divorced,Adm-clerical,Not-in-family,1,0,0,0,45,Germany,0
20,Private,12,Never-married,Adm-clerical,Not-in-family,1,0,0,0,25,United-States,0
50,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,United-States,0
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,60,United-States,1
40,Private,7,Widowed,Other-service,Not-in-family,0,0,0,0,20,United-States,0
50,Self-emp-inc,13,Married-civ-spouse,Adm-clerical,Wife,0,0,0,0,50,South,1
50,Private,9,Widowed,Other-service,Not-in-family,1,0,0,0,15,United-States,0
20,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,2407,0,40,United-States,1
40,Federal-gov,10,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,48,United-States,1
30,Private,13,Never-married,Exec-managerial,Own-child,1,1,0,0,40,United-States,0
30,Private,13,Married-civ-spouse,Tech-support,Husband,0,1,0,0,40,United-States,1
30,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,50,United-States,1
30,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,50,United-States,1
30,Private,9,Divorced,Priv-house-serv,Unmarried,0,0,0,0,30,United-States,0
30,Private,6,Separated,Other-service,Unmarried,1,0,3418,0,35,United-States,0
40,Local-gov,13,Separated,Prof-specialty,Not-in-family,1,0,0,0,70,United-States,1
20,Private,10,Never-married,Other-service,Own-child,1,0,0,0,25,United-States,0
30,Private,5,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
30,State-gov,10,Separated,Adm-clerical,Unmarried,0,0,0,0,38,United-States,0
20,Private,9,Never-married,Adm-clerical,Own-child,1,0,0,0,40,United-States,0
20,Private,10,Separated,Sales,Not-in-family,1,0,0,0,40,United-States,0
40,Self-emp-inc,12,Widowed,Exec-managerial,Not-in-family,1,0,0,0,67,United-States,1
30,Private,9,Married-civ-spouse,Tech-support,Husband,1,1,0,0,40,United-States,1
40,?,5,Divorced,?,Unmarried,1,0,0,0,5,Cuba,0
30,Private,9,Divorced,Exec-managerial,Not-in-family,1,1,0,0,40,United-States,0
30,Private,10,Never-married,Exec-managerial,Own-child,1,1,0,0,40,United-States,0
20,Private,10,Divorced,Sales,Unmarried,1,0,0,0,40,Peru,0
40,Private,9,Widowed,Machine-op-inspct,Unmarried,1,0,0,0,36,United-States,0
40,Private,10,Married-spouse-absent,Sales,Unmarried,1,0,0,0,40,United-States,0
60,State-gov,5,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
70,Self-emp-inc,8,Widowed,Sales,Not-in-family,1,1,18481,0,45,United-States,1
20,Private,10,Never-married,Other-service,Own-child,1,0,0,0,40,United-States,0
70,Private,10,Married-civ-spouse,Adm-clerical,Wife,1,0,20051,0,36,United-States,1
40,Private,13,Never-married,Prof-specialty,Not-in-family,1,0,0,0,40,United-States,0
30,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,1,1,0,1887,40,United-States,1
40,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,50,United-States,1
20,Private,9,Married-spouse-absent,Other-service,Not-in-family,0,0,0,0,40,Philippines,0
60,?,4,Married-civ-spouse,?,Husband,1,1,0,0,40,United-States,0
30,Private,9,Never-married,Other-service,Own-child,1,1,0,0,10,United-States,0
40,Private,9,Married-civ-spouse,Sales,Husband,1,1,0,0,35,United-States,1
40,Private,13,Never-married,Tech-support,Unmarried,0,0,0,0,40,India,0
30,Private,13,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
20,Private,10,Married-civ-spouse,Transport-moving,Husband,1,1,7298,0,55,United-States,1
30,Private,7,Married-civ-spouse,Sales,Husband,1,1,0,0,25,?,0
40,Private,15,Married-civ-spouse,Prof-specialty,Husband,1,1,15024,0,55,United-States,1
20,Private,13,Never-married,Exec-managerial,Not-in-family,1,0,0,0,40,United-States,0
60,Private,10,Married-civ-spouse,Prof-specialty,Husband,1,1,4386,0,40,United-States,1
30,Private,9,Married-civ-spouse,Sales,Wife,1,0,0,0,15,United-States,1
40,Private,12,Divorced,Craft-repair,Not-in-family,1,1,0,2444,70,United-States,1
30,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
30,?,11,Married-civ-spouse,?,Own-child,1,0,7688,0,50,United-States,1
30,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
20,Private,10,Never-married,Sales,Own-child,1,0,0,0,20,United-States,0
40,Private,12,Divorced,Prof-specialty,Unmarried,1,0,0,0,32,United-States,0
20,Private,10,Never-married,Adm-clerical,Own-child,0,0,0,0,25,United-States,0
50,Self-emp-not-inc,4,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,42,United-States,0
30,Private,8,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
50,Private,9,Married-civ-spouse,Adm-clerical,Wife,0,0,0,0,40,United-States,1
20,Private,13,Never-married,Sales,Not-in-family,1,0,0,0,40,United-States,0
20,Private,10,Never-married,Sales,Unmarried,0,0,0,0,30,United-States,0
20,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,United-States,0
40,Private,12,Never-married,Adm-clerical,Not-in-family,0,0,0,0,40,United-States,0
20,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,1672,40,United-States,1
40,Private,9,Married-civ-spouse,Adm-clerical,Wife,1,0,0,0,30,United-States,1
30,Private,10,Married-civ-spouse,Adm-clerical,Wife,1,0,0,1740,20,United-States,1
50,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
60,Private,9,Widowed,Sales,Not-in-family,1,0,0,0,40,United-States,0
20,Private,13,Never-married,Sales,Not-in-family,1,1,3325,0,48,United-States,1
20,Private,9,Never-married,Craft-repair,Own-child,1,1,0,0,55,United-States,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,50,United-States,1
40,Private,13,Divorced,Exec-managerial,Own-child,1,0,0,0,50,United-States,0
30,Private,10,Married-civ-spouse,Sales,Wife,1,0,0,0,40,United-States,1
60,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
30,Private,11,Married-civ-spouse,Tech-support,Husband,1,1,0,0,40,United-States,1
20,Local-gov,10,Married-spouse-absent,Adm-clerical,Unmarried,1,0,0,0,40,United-States,0
20,Private,10,Never-married,Other-service,Own-child,0,1,0,0,20,United-States,0
30,Private,10,Divorced,Exec-managerial,Not-in-family,1,1,8614,0,50,United-States,1
50,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,60,United-States,1
17,Private,7,Never-married,Other-service,Other-relative,1,0,0,0,20,United-States,0
20,Private,10,Never-married,Sales,Own-child,1,1,0,1762,40,United-States,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
19,Private,7,Divorced,Sales,Unmarried,1,0,0,0,20,United-States,0
40,Private,11,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,99,United-States,1
20,Private,9,Married-civ-spouse,Protective-serv,Husband,1,1,0,0,40,United-States,1
50,Local-gov,12,Divorced,Other-service,Not-in-family,1,0,4865,0,30,United-States,0
30,?,11,Married-civ-spouse,?,Husband,1,1,0,0,54,United-States,1
30,Private,14,Never-married,Prof-specialty,Not-in-family,1,1,10520,0,40,United-States,1
50,Private,10,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,50,United-States,1
20,Private,10,Never-married,Handlers-cleaners,Own-child,0,0,0,0,20,United-States,0
40,Federal-gov,14,Married-civ-spouse,Handlers-cleaners,Husband,1,1,5013,0,12,United-States,1
30,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,3103,0,40,United-States,1
70,Self-emp-inc,7,Never-married,Exec-managerial,Not-in-family,1,1,0,0,50,United-States,0
20,Private,10,Never-married,Other-service,Own-child,1,0,0,0,30,United-States,0
20,Self-emp-inc,9,Never-married,Sales,Not-in-family,1,1,0,0,50,United-States,0
50,Private,9,Divorced,Prof-specialty,Not-in-family,1,0,0,0,40,United-States,0
30,Private,12,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
50,Local-gov,5,Married-civ-spouse,Transport-moving,Husband,0,1,0,0,40,United-States,0
40,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Wife,1,0,0,0,40,United-States,1
20,Private,9,Never-married,Handlers-cleaners,Own-child,1,1,0,0,45,United-States,0
30,Self-emp-not-inc,11,Divorced,Machine-op-inspct,Not-in-family,1,0,0,0,40,United-States,0
30,Private,13,Divorced,Exec-managerial,Not-in-family,0,0,0,0,40,China,0
70,Private,5,Married-civ-spouse,Machine-op-inspct,Wife,1,0,2653,0,40,United-States,1
40,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,40,United-States,1
20,Private,12,Never-married,Other-service,Own-child,0,1,0,0,44,United-States,0
40,Private,9,Never-married,Craft-repair,Not-in-family,1,1,0,0,54,United-States,0
50,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,0,0,0,0,40,China,1
20,Private,9,Never-married,Other-service,Not-in-family,1,0,0,0,42,United-States,0
40,Private,10,Divorced,Craft-repair,Not-in-family,1,1,0,0,40,United-States,0
20,Private,9,Never-married,Other-service,Own-child,1,0,0,0,19,United-States,0
40,Private,7,Divorced,Other-service,Unmarried,0,0,0,0,40,United-States,0
20,Private,9,Never-married,Handlers-cleaners,Own-child,1,1,0,0,40,United-States,0
40,State-gov,11,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,35,United-States,1
40,State-gov,13,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,40,United-States,0
60,?,12,Divorced,?,Unmarried,1,0,0,0,1,United-States,0
18,Private,9,Married-civ-spouse,Adm-clerical,Wife,1,0,0,0,40,United-States,1
20,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,50,Germany,1
30,Private,9,Divorced,Exec-managerial,Unmarried,1,0,0,0,12,United-States,0
20,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,60,United-States,1
40,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
30,State-gov,13,Never-married,Prof-specialty,Not-in-family,1,1,0,0,48,United-States,0
30,Self-emp-not-inc,16,Never-married,Prof-specialty,Not-in-family,1,0,0,2559,60,United-States,1
17,Private,6,Never-married,Other-service,Own-child,1,0,0,1602,12,United-States,0
30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,United-States,0
20,?,10,Never-married,?,Own-child,1,1,0,0,40,United-States,0
40,Private,13,Divorced,Sales,Unmarried,1,1,0,0,40,United-States,0
30,Private,6,Never-married,Other-service,Not-in-family,1,0,0,0,40,United-States,0
70,Self-emp-inc,5,Divorced,Sales,Not-in-family,1,1,0,0,45,United-States,0
50,Local-gov,10,Divorced,Adm-clerical,Unmarried,1,0,0,0,40,United-States,0
50,Private,9,Never-married,Craft-repair,Unmarried,1,0,0,0,45,Mexico,0
20,Private,9,Never-married,Other-service,Own-child,1,1,0,0,35,United-States,0
20,Private,13,Never-married,Prof-specialty,Not-in-family,1,0,0,0,40,United-States,0
60,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,1,1,0,0,35,United-States,1
18,Private,10,Never-married,Sales,Own-child,1,0,0,0,30,United-States,0
30,Private,11,Married-civ-spouse,Tech-support,Husband,1,1,0,0,40,United-States,1
30,Private,9,Never-married,Sales,Not-in-family,1,1,0,0,50,United-States,0
30,Federal-gov,15,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,50,United-States,1
40,Self-emp-not-inc,11,Divorced,Other-service,Unmarried,1,0,0,0,10,United-States,0
20,Private,10,Never-married,Other-service,Not-in-family,1,0,0,0,35,United-States,0
60,?,14,Never-married,?,Not-in-family,1,0,0,0,3,United-States,0
30,Private,7,Never-married,Adm-clerical,Unmarried,1,0,0,0,48,United-States,0
30,Private,10,Divorced,Other-service,Unmarried,1,0,0,0,40,Mexico,0
20,Private,13,Never-married,Exec-managerial,Not-in-family,1,1,0,2258,45,United-States,1
40,Private,9,Never-married,Craft-repair,Not-in-family,1,1,0,0,40,United-States,0
20,Private,13,Never-married,Prof-specialty,Not-in-family,1,0,0,0,40,United-States,0
20,?,13,Divorced,?,Not-in-family,1,0,0,0,40,United-States,0
40,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,1,0,0,0,60,United-States,0
40,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,1,1,0,0,40,United-States,1
20,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,0,1,0,0,40,South,1
20,Private,6,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,0
40,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,0,1,0,0,40,United-States,1
30,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,50,United-States,1
50,Private,14,Married-civ-spouse,Sales,Husband,1,1,7298,0,55,United-States,1
30,Private,7,Married-spouse-absent,Handlers-cleaners,Unmarried,1,0,0,0,40,United-States,0
60,Private,9,Married-civ-spouse,Sales,Husband,1,1,9386,0,10,United-States,1
30,Private,10,Divorced,Adm-clerical,Unmarried,1,0,0,0,38,United-States,0
50,Private,3,Married-spouse-absent,Machine-op-inspct,Unmarried,1,1,0,0,40,Mexico,0
20,Private,9,Married-civ-spouse,Prof-specialty,Own-child,1,1,0,0,40,Mexico,0
20,Private,10,Never-married,Sales,Own-child,1,1,0,0,40,United-States,0
30,Private,10,Married-civ-spouse,Adm-clerical,Wife,1,0,0,0,35,United-States,1
20,Private,13,Married-civ-spouse,Sales,Husband,1,1,0,0,45,United-States,1
30,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
30,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,1740,40,United-States,1
30,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
20,Private,9,Never-married,Machine-op-inspct,Unmarried,0,0,0,0,40,United-States,0
30,Private,9,Married-civ-spouse,Transport-moving,Husband,1,1,7298,0,60,United-States,1
20,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,5178,0,40,United-States,1
20,Self-emp-not-inc,2,Married-civ-spouse,Sales,Other-relative,1,1,0,0,40,United-States,0
20,Private,10,Never-married,Other-service,Unmarried,1,0,0,0,50,United-States,0
20,Private,10,Never-married,Protective-serv,Own-child,1,1,0,0,40,Germany,0
20,?,10,Never-married,?,Own-child,1,1,0,0,16,United-States,0
50,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,1,1,7688,0,45,United-States,1
40,Local-gov,10,Divorced,Tech-support,Not-in-family,1,0,0,0,40,United-States,0
20,Private,10,Never-married,Handlers-cleaners,Not-in-family,1,1,0,0,35,United-States,0
50,Self-emp-not-inc,15,Widowed,Prof-specialty,Not-in-family,1,1,0,0,55,United-States,1
